batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
18,319,2,16,8,4,0,1,0,7.12895393371582,6.211519241333008,6.539106369018555,6.6129207611083975,6.5985918045043945
44,16,2,606,75,3,0,1,1,5.008459091186523,4.282951354980469,4.549384117126465,4.577469825744629,4.560410976409912
54,349,3,27,17,3,0,1,0,131.90555572509766,131.46424293518066,131.63816928863523,131.69217109680176,131.6939890384674
56,100,2,23,71,3,1,1,0,15.42043685913086,12.803077697753904,12.98964023590088,13.663959503173828,13.55201005935669
59,472,7,6,9,2,0,1,1,573.6768245697021,569.6175098419191,570.7932710647582,571.0005044937134,570.8388388156891
61,411,4,18,1,4,0,1,1,134.51743125915527,126.983642578125,130.90789318084714,130.6999683380127,130.68732619285583
12,219,2,2,33,2,1,1,1,10.06460189819336,7.242441177368164,9.833693504333496,9.189152717590332,9.323060512542725
7,202,3,8,21,1,1,1,0,24.77550506591797,21.05093002319336,21.41797542572021,22.55260944366455,22.46245741844177
20,76,3,32,96,1,0,0,1,51.85723304748535,51.47361755371094,51.60725116729736,51.622653007507324,51.61195993423462
64,431,3,2,22,3,0,1,1,101.65095329284668,100.72827339172363,101.30703449249269,101.2568473815918,101.27365589141846
51,215,2,16,13,2,1,0,1,33.902406692504876,29.38699722290039,31.51071071624756,31.565070152282715,31.54516220092773
58,480,2,10,16,1,0,0,0,762.8941535949707,740.5605316162109,741.2350177764893,743.4139490127562,741.3356006145477
15,129,5,12,73,3,0,1,1,12.644767761230467,11.159896850585938,11.536002159118652,11.782002449035645,11.751919984817505
14,73,6,132,91,2,0,0,1,113.42167854309082,111.93060874938965,112.77353763580322,112.71770000457764,112.728089094162
26,426,4,10,12,4,1,1,1,29.40583229064941,26.26514434814453,26.84473991394043,27.52983570098877,27.45342254638672
19,477,4,5,12,1,1,0,0,344.82884407043457,343.9972400665283,344.49172019958496,344.4500207901001,344.4592654705048
40,79,4,87,116,2,1,0,1,163.82336616516113,158.8592529296875,160.0469350814819,160.1119518280029,159.8046123981476
48,172,6,37,45,2,1,1,1,410.50100326538086,407.921314239502,409.29770469665533,409.2872381210327,409.3062579631805
58,389,7,19,21,2,1,1,0,1226.9620895385742,1218.1692123413084,1220.3974723815918,1220.7022428512573,1220.2363908290865
8,420,6,3,10,3,0,0,0,18.546342849731445,17.26531982421875,17.419219017028812,17.53542423248291,17.442822456359867
64,442,2,12,6,1,1,0,1,567.6383972167969,566.6358470916747,566.9245719909667,567.0362234115602,567.0109987258911
22,202,2,24,8,3,0,0,1,6.9794654846191415,6.076335906982423,6.582021713256836,6.540513038635254,6.543666124343872
14,7,7,1149,1116,1,1,0,0,602.5221347808837,598.3200073242188,599.0364551544191,599.1885423660277,598.880410194397
44,339,1,23,20,4,1,1,1,25.061368942260746,21.712303161621094,24.66762065887451,23.63135814666748,23.69248867034912
10,72,7,130,115,3,1,0,1,67.43383407592772,66.40172004699707,66.76816940307617,66.82605743408203,66.80312752723694
30,208,3,36,46,2,1,1,0,120.3315258026123,119.19021606445312,119.72558498382568,119.70400810241699,119.68979239463806
49,202,2,29,17,2,1,0,1,57.24382400512695,56.8687915802002,56.98239803314209,57.01746940612793,57.007759809494026
57,287,4,19,19,2,0,0,1,224.5488166809082,222.56135940551758,223.5811948776245,223.48904609680176,223.47253561019897
55,37,3,24,14,3,1,0,1,1.5320777893066406,1.1992454528808594,1.3357400894165041,1.3532400131225586,1.3501346111297607
25,139,1,40,47,3,0,1,0,7.326841354370117,5.460977554321289,6.760835647583008,6.605958938598633,6.658971309661865
25,342,7,28,25,2,1,1,1,623.4366893768309,620.222806930542,621.2972402572633,621.4462041854857,621.3503181934358
31,361,7,23,21,3,0,1,0,302.43015289306635,300.4322052001953,301.0238409042358,301.1231899261474,301.0461926460266
39,25,4,211,243,4,0,0,1,19.33908462524414,18.54586601257324,18.85867118835449,18.93491744995117,18.933027982711792
12,482,3,12,4,4,1,1,0,16.327381134033207,15.356302261352539,15.84947109222412,15.81573486328125,15.809208154678345
27,188,2,7,47,4,1,0,0,6.7276954650878915,4.943132400512695,5.919337272644043,5.826163291931152,5.823850631713867
11,236,2,36,17,2,0,1,0,17.633676528930664,15.269279479980467,15.648365020751953,15.94843864440918,15.822678804397585
5,205,4,8,38,2,0,1,0,8.313417434692383,7.113456726074219,7.3294639587402335,7.567000389099121,7.530391216278076
51,327,2,27,18,1,0,0,1,587.9838466644288,586.2925052642822,587.1312618255615,587.0377540588379,587.0126485824585
60,254,2,38,33,3,1,0,0,71.18248939514159,69.14401054382324,70.26207447052002,70.31347751617432,70.35103440284729
6,45,2,138,79,3,0,0,0,1.734018325805664,1.567363739013672,1.6471147537231443,1.6480207443237305,1.6473531723022459
53,507,3,7,15,2,1,0,0,320.9428787231445,319.87690925598145,320.20938396453863,320.2943325042725,320.26544213294983
32,48,1,57,198,1,0,1,0,35.66336631774902,32.01913833618164,32.228589057922356,32.611989974975586,32.30467438697815
49,381,4,2,20,2,1,0,1,126.8634796142578,126.17611885070801,126.54900550842285,126.48758888244629,126.47953629493713
1,221,3,18,12,2,1,0,1,1.837730407714844,1.5997886657714844,1.6778707504272459,1.7017841339111328,1.697540283203125
16,462,2,13,4,3,1,0,1,26.098012924194336,24.637699127197266,25.750041007995605,25.66022872924805,25.73332190513611
5,304,1,30,3,2,1,0,0,7.207870483398437,6.543874740600586,6.7948102951049805,6.833958625793457,6.8234801292419425
50,245,3,33,30,2,0,0,1,164.7927761077881,164.3667221069336,164.51764106750488,164.5447492599487,164.53599929809567
3,85,6,58,53,2,1,1,1,11.512517929077148,10.98179817199707,11.297225952148438,11.273503303527832,11.280089616775513
1,411,5,8,15,2,0,0,0,5.008697509765625,4.128217697143556,4.4879913330078125,4.479360580444336,4.4570863246917725
12,476,2,6,18,4,1,0,0,10.422945022583008,8.267879486083983,9.510517120361328,9.334850311279297,9.332209825515749
39,179,3,14,31,4,1,1,0,13.50855827331543,11.67583465576172,13.05067539215088,12.721395492553713,12.753695249557495
53,347,4,23,15,3,0,1,1,133.25786590576172,130.13052940368652,131.31844997406006,131.6278696060181,131.61128759384158
15,336,7,26,22,4,0,0,0,77.01086997985841,74.81408119201659,75.58655738830565,75.6836414337158,75.62643289566041
63,107,3,12,5,4,1,1,1,4.720926284790039,4.358053207397462,4.583954811096191,4.5737504959106445,4.582315683364868
7,61,3,107,112,1,0,1,1,41.198015213012695,39.618730545043945,41.053414344787605,40.77908992767335,40.8717691898346
19,242,7,6,1,1,0,0,0,165.3900146484375,161.0827445983887,162.35113143920896,162.7362012863159,162.61115670204163
10,380,1,5,12,1,1,0,0,19.030332565307614,18.834829330444336,18.88597011566162,18.900418281555176,18.892377614974976
26,377,4,6,15,4,0,0,0,17.941951751708984,15.897989273071287,17.619013786315918,17.08080768585205,17.12101697921753
34,239,4,16,1,2,1,0,0,73.00424575805664,69.65255737304689,70.69385051727295,71.02484703063966,70.94895839691162
38,15,2,404,47,3,0,1,0,4.002809524536134,2.06756591796875,2.254486083984375,2.448129653930664,2.30136513710022
4,508,3,14,14,2,1,1,1,28.73420715332031,26.36861801147461,26.826977729797363,27.33471393585205,27.2805392742157
63,185,1,29,6,2,0,0,1,31.394243240356445,29.51812744140625,29.84726428985596,30.304360389709476,30.266404151916504
43,219,5,33,15,4,0,0,0,50.82917213439941,48.07686805725098,49.55315589904785,49.38833713531494,49.372166395187385
31,254,5,21,22,1,0,1,0,675.8768558502197,671.5033054351808,674.2624044418335,674.0836143493652,674.1819977760315
5,124,5,66,7,1,0,0,1,40.1158332824707,38.802146911621094,39.43932056427003,39.383053779602044,39.364069700241096
18,86,1,3,52,4,1,0,1,1.428842544555664,0.8296966552734375,1.0635852813720703,1.0773658752441406,1.0643899440765379
3,269,6,34,6,1,1,0,1,85.9827995300293,84.34486389160156,85.19911766052245,85.19327640533447,85.20063757896423
14,302,1,11,23,3,0,0,1,10.009288787841797,7.443428039550781,7.622957229614258,8.175253868103027,8.037477731704714
2,60,6,147,130,1,1,0,0,75.1626491546631,74.20110702514648,74.58877563476562,74.5919704437256,74.5694935321808
48,438,3,4,20,3,0,1,0,99.6103286743164,98.81901741027832,99.32065010070801,99.30026531219481,99.3216633796692
3,248,6,36,9,1,1,0,1,92.17071533203124,90.04068374633789,91.12942218780519,91.05501174926758,91.04233980178832
27,21,7,455,93,1,1,0,0,390.0115489959717,388.68141174316406,389.4321918487549,389.4263982772827,389.44637775421137
40,37,3,47,87,4,0,1,1,2.94184684753418,2.5174617767333984,2.7799606323242188,2.740406990051269,2.74309515953064
54,265,2,29,35,1,1,0,0,556.1220645904541,553.7118911743164,554.5905828475952,554.669713973999,554.6078979969025
17,215,3,4,30,3,1,0,0,8.93402099609375,7.149457931518555,7.988691329956055,8.006024360656737,7.997095584869385
47,151,2,3,27,2,0,1,0,23.83255958557129,19.887447357177734,22.206902503967285,21.861553192138672,21.861940622329712
19,358,4,5,14,4,0,1,0,15.07568359375,12.53819465637207,13.849258422851562,13.872933387756348,13.889431953430176
45,277,4,9,20,1,1,0,1,430.69934844970703,428.9913177490234,429.45492267608637,429.56633567810064,429.49658632278437
55,487,1,2,18,1,0,0,0,217.0107364654541,215.53492546081543,216.2160873413086,216.27733707427976,216.27846360206604
8,443,6,7,18,1,1,0,1,312.0837211608887,309.0136051177978,310.3809356689453,310.45429706573486,310.4307055473328
40,477,6,11,10,3,1,0,1,221.79484367370603,220.64375877380368,221.27115726470947,221.23444080352783,221.2382256984711
27,357,1,11,23,4,1,1,1,14.19210433959961,11.372089385986328,13.99075984954834,13.134527206420898,13.22263479232788
22,413,4,4,21,1,0,0,0,296.6301441192627,294.08478736877436,295.8170175552368,295.58196067810064,295.63808441162115
15,181,4,52,2,4,0,0,0,11.294841766357422,9.374856948852539,9.89842414855957,10.10129451751709,10.042905807495117
3,272,1,5,9,3,1,1,0,2.6237964630126958,1.6713142395019531,1.7825365066528318,1.8568277359008791,1.7841458320617676
32,324,2,26,15,4,1,1,0,19.544124603271484,17.585039138793945,19.26743984222412,18.734169006347656,18.77656579017639
40,256,4,18,9,4,0,0,0,22.17960357666016,20.19047737121582,20.83301544189453,20.874452590942386,20.79680562019348
53,83,4,115,5,3,0,1,0,38.67650032043457,35.623788833618164,36.57066822052003,36.81497573852539,36.73118352890015
32,24,3,310,398,1,1,0,0,269.7751522064209,268.9659595489502,269.31095123291016,269.3511486053467,269.346296787262
47,108,6,91,14,2,1,1,1,186.62667274475098,181.23102188110352,184.89539623260498,184.7447872161865,184.94877219200131
64,363,7,15,9,4,1,0,1,189.54825401306152,185.78410148620603,187.20781803131104,187.53278255462646,187.49943375587463
57,34,7,121,283,3,1,0,1,197.01337814331055,194.83637809753415,196.38478755950928,196.11313343048096,196.1601972579956
10,187,1,38,3,4,1,1,1,2.717733383178711,2.0732879638671875,2.1833181381225586,2.2778987884521484,2.248495817184448
49,434,1,19,10,4,1,1,0,33.78129005432129,30.68995475769043,33.408522605896,32.489418983459466,32.55286812782288
62,374,6,11,3,4,0,1,1,103.42860221862793,102.15377807617188,102.47647762298584,102.64873504638672,102.61312127113342
62,432,2,6,3,1,1,1,0,501.7828941345215,500.63538551330566,500.7777214050293,500.8903741836548,500.8106827735901
10,341,5,21,15,4,1,1,1,21.08454704284668,19.856929779052734,20.74134349822998,20.62339782714844,20.66156268119812
12,78,4,2,15,3,0,0,0,0.9512901306152344,0.63323974609375,0.7184743881225586,0.7639408111572266,0.7568597793579102
30,11,4,115,546,1,0,1,0,27.38142013549805,26.72028541564941,27.04799175262451,27.0888090133667,27.09829807281494
44,391,2,10,9,3,1,0,0,39.70956802368164,35.96925735473633,36.17608547210693,37.49966621398926,37.414729595184326
1,134,4,63,24,4,0,1,1,1.6560554504394531,1.2125968933105469,1.378774642944336,1.3718843460083008,1.356273889541626
44,305,2,5,31,2,0,1,1,90.30532836914062,89.37263488769531,89.89500999450684,89.88728523254395,89.89936113357544
2,71,4,72,69,4,1,1,1,1.676797866821289,1.2416839599609375,1.3326406478881836,1.3820648193359375,1.3627707958221436
7,319,6,11,18,1,1,0,1,203.02343368530273,201.48897171020508,202.1675109863281,202.1867513656616,202.16938853263855
64,383,7,8,4,3,1,0,0,164.13426399230957,157.5226783752441,158.1858396530151,159.19411182403562,158.78552198410034
20,59,6,53,74,1,0,0,1,134.97519493103027,132.9348087310791,133.14807415008542,133.63730907440186,133.55788588523865
32,386,2,16,17,2,1,0,0,79.08964157104492,78.58014106750487,78.79233360290526,78.80136966705322,78.79298925399779
7,276,6,34,23,1,1,0,0,354.0339469909668,353.21760177612305,353.6853790283203,353.66930961608887,353.6801934242248
10,351,3,24,11,3,0,0,0,14.37664031982422,12.804508209228516,13.68999481201172,13.623356819152832,13.631552457809448
38,282,2,12,28,3,1,0,0,25.67648887634277,25.52914619445801,25.618910789489746,25.60598850250244,25.606781244277954
43,185,5,50,37,3,1,1,0,181.1478137969971,176.24425888061523,179.11362648010254,179.10752296447754,179.2103946208954
25,126,7,57,38,3,0,0,1,89.92719650268555,88.29307556152344,89.28894996643066,89.2521858215332,89.28769826889038
21,280,6,2,2,4,1,1,0,9.714603424072266,9.115934371948242,9.398818016052246,9.418511390686037,9.41932201385498
30,207,1,24,25,3,0,0,1,9.73224639892578,6.955862045288086,8.075475692749022,8.019781112670897,7.93871283531189
42,419,4,13,6,2,1,0,1,182.9535961151123,181.1060905456543,182.3834180831909,182.3018312454224,182.36982822418213
33,339,1,16,8,4,1,1,1,10.094165802001953,8.729696273803711,9.682297706604004,9.51700210571289,9.543269872665403
18,139,6,29,4,1,0,1,1,122.5123405456543,118.2706356048584,119.30561065673828,119.47445869445801,119.24520134925842
3,388,4,18,23,4,1,1,1,6.2966346740722665,5.519390106201172,5.845427513122559,5.88524341583252,5.87955117225647
42,385,5,5,16,4,0,1,1,47.0278263092041,43.43390464782715,46.74196243286133,45.52154541015625,45.594215393066406
45,130,5,34,6,2,0,1,0,55.96661567687988,53.93576622009277,54.66616153717041,54.84044551849365,54.812759160995476
48,484,1,13,5,2,0,1,0,149.0969657897949,148.55408668518066,148.77629280090332,148.77898693084714,148.76735210418698
15,236,4,25,33,2,1,1,0,75.8962631225586,71.69127464294435,71.9447135925293,72.67951965332031,72.40095734596251
61,278,6,4,26,2,1,1,0,178.11274528503418,176.7287254333496,177.40440368652344,177.43465900421143,177.4381399154663
50,20,7,499,301,4,0,0,0,85.3719711303711,84.66815948486328,85.0951671600342,85.01923084259033,85.01902222633363
28,270,5,33,33,1,0,1,0,1351.3946533203125,1344.794988632202,1347.6884365081787,1348.0557441711424,1348.0459749698641
9,430,2,3,14,3,1,1,0,13.204574584960938,11.467218399047852,11.713385581970215,12.192988395690918,12.157261371612547
38,397,2,10,2,1,0,0,0,262.8223896026612,262.2103691101074,262.4228000640869,262.47518062591547,262.4648809432984
47,197,4,19,18,2,0,0,0,82.66854286193849,77.65555381774901,78.5670280456543,79.50003147125244,79.3345272541046
38,24,4,215,202,2,0,0,1,47.30820655822754,46.42319679260254,46.61798477172852,46.67973518371582,46.63324356079102
5,270,1,16,24,4,0,1,1,2.1336078643798833,1.4362335205078125,1.8723011016845703,1.808881759643555,1.8148720264434812
62,308,7,29,19,4,1,0,0,309.1404438018799,300.18782615661615,305.2290678024292,304.6414136886597,304.63573336601263
25,477,7,18,16,3,0,0,1,230.457067489624,228.08480262756348,229.09379005432132,229.13925647735599,229.1063368320465
34,96,3,37,39,2,0,0,1,25.7418155670166,23.7274169921875,23.931026458740234,24.47924613952637,24.41540360450745
39,254,6,21,22,2,1,0,1,296.3671684265137,294.31509971618647,294.95739936828613,295.19324302673334,295.15627026557917
7,28,7,256,223,1,0,0,0,129.34088706970215,128.4341812133789,128.90636920928958,128.9240121841431,128.9331316947937
64,461,1,16,2,2,1,0,1,109.25626754760742,105.85808753967285,106.37199878692628,106.85563087463379,106.6802442073822
5,42,4,138,13,4,0,1,0,1.1942386627197266,1.0488033294677734,1.0925531387329102,1.1000394821166992,1.0946691036224363
6,134,4,30,37,4,0,1,1,3.28969955444336,2.765655517578125,3.1533241271972656,3.1121492385864262,3.1332671642303467
20,502,7,2,5,2,0,0,0,129.4105052947998,124.67408180236816,125.03814697265624,126.0960340499878,125.85946917533876
2,463,6,7,12,4,0,1,1,5.483865737915039,4.3964385986328125,4.619598388671875,4.699444770812988,4.639267921447754
49,171,2,51,23,1,0,0,1,218.39380264282227,217.9610729217529,218.23227405548096,218.19634437561038,218.20107102394104
38,419,2,21,6,4,0,0,0,32.16409683227539,30.63750267028809,30.96771240234375,31.192636489868164,31.14059567451477
40,234,1,3,24,2,1,0,0,32.32884407043457,32.04774856567383,32.137393951416016,32.14485645294189,32.13399648666382
30,103,7,2,73,2,0,0,1,17.955541610717773,14.830350875854492,16.26598834991455,16.309452056884766,16.288578510284427
19,275,7,2,23,4,0,1,1,12.89081573486328,11.611223220825195,11.779308319091795,12.139225006103516,12.111276388168335
61,42,2,141,206,4,0,0,1,14.223575592041016,13.24605941772461,13.698816299438475,13.707637786865234,13.70084285736084
46,334,3,16,11,4,0,0,1,28.430938720703125,25.32815933227539,27.542948722839355,27.18613147735596,27.26277709007263
30,292,2,16,26,3,0,1,1,23.86784553527832,19.023895263671875,19.452810287475586,20.89977264404297,20.763248205184933
11,13,7,519,580,3,1,1,0,56.19287490844727,55.85479736328125,56.059837341308594,56.03318214416504,56.03551864624024
23,109,4,83,32,2,0,1,1,52.87861824035645,50.75669288635254,52.00862884521485,51.91056728363037,51.93379521369934
52,190,7,46,33,3,1,0,0,385.4260444641113,376.38521194458013,380.2680969238281,380.8152914047241,380.7927072048187
52,364,1,26,19,2,0,1,0,122.2677230834961,121.81973457336426,122.06721305847168,122.0555543899536,122.05851078033449
52,387,6,23,4,2,0,0,0,584.4295024871826,575.3078460693358,581.7276239395143,581.1520338058473,581.4728736877441
52,68,7,136,97,2,0,0,0,515.8014297485352,504.7948360443115,509.49394702911377,510.1290464401245,510.0867748260498
57,148,3,5,30,4,1,0,1,8.970260620117188,7.50279426574707,8.738994598388674,8.571505546569824,8.655250072479246
